1142	1040	1024	947.25	
1169	1040	1021	947.5	
1193	1040	1020	947.75	
1175	1040	1019	948	
1166	1039	1024	948.25	
1191	1039	1022	948.5	
1226	1039	1019	948.75	
1204	1039	1019	949	
1190	1038	1024	949.25	
1224	1038	1020	949.5	
1254	1038	1019	949.75	
1227	1038	1019	950	
1218	1037	1024	950.25	
1252	1037	1022	950.5	
1279	1037	1019	950.75	
1266	1037	1019	951	
1253	1036	1017	951.25	
1288	1036	1022	951.5	
1323	1036	1019	951.75	
1288	1036	1020	952	
1292	1035	1023	952.25	
1328	1035	1022	952.5	
1352	1035	1019	952.75	
1324	1035	1020	953	
1330	1034	1023	953.25	
1361	1034	1018	953.5	
1388	1034	1019	953.75	
1364	1034	1019	954	
1368	1033	1022	954.25	
1403	1033	1021	954.5	
1440	1033	1019	954.75	
1397	1033	1020	955	
1409	1032	1018	955.25	
1450	1032	1019	955.5	
1480	1032	1019	955.75	
1439	1032	1019	956	
1466	1031	1019	956.25	
1495	1031	1020	956.5	
1532	1031	1019	956.75	
1507	1031	1020	957	
1510	1030	1018	957.25	
1554	1030	1021	957.5	
1603	1030	1020	957.75	
1540	1030	1019	958	
1569	1029	1020	958.25	
1617	1029	1020	958.5	
1653	1029	1020	958.75	
1595	1029	1020	959	
1635	1028	1020	959.25	
1679	1028	1020	959.5	
1707	1028	1019	959.75	
1695	1025	1020	960	
1696	1027	1020	960.25	
1731	1027	1019	960.5	
1810	1024	1020	960.75	
1836	1024	1020	961	
1845	1023	1020	961.25	
1900	1023	1020	961.5	
1923	1023	1020	961.75	
1923	1022	1020	962	
1925	1022	1020	962.25	
1925	1022	1019	962.5	
1925	1022	1020	962.75	
1925	1021	1020	963	
1927	1021	1020	963.25	
1896	1021	1020	963.5	
1896	1020	1020	963.75	
1866	1020	1020	964	
1921	1023	1020	964.25	
1929	1023	1020	964.5	
1929	1022	1020	964.75	
1929	1022	1019	965	
1931	1022	1019	965.25	
1931	1021	1019	965.5	
1931	1021	1020	965.75	
1931	1021	1020	966	
1905	1021	1020	966.25	
1905	1020	1020	966.5	
1866	1020	1020	966.75	
1791	1020	1020	967	
1789	1019	1020	967.25	
1777	1019	1020	967.5	
1732	1016	1020	967.75	
1690	1016	1020	968	
1660	1018	1020	968.25	
1656	1015	1020	968.5	
1673	1015	1020	968.75	
1634	1015	1019	969	
1580	1015	1019	969.25	
1599	1014	1020	969.5	
1618	1014	1019	969.75	
1582	1014	1019	970	
1526	1014	1019	970.25	
1545	1013	1019	970.5	
1566	1013	1019	970.75	
1518	1013	1019	971	
1468	1013	1018	971.25	
1513	1012	1019	971.5	
1510	1012	1019	971.75	
1462	1012	1018	972	
1419	1011	1019	972.25	
1451	1011	1019	972.5	
1457	1011	1018	972.75	

335	1323	1004	947.25	
335	1324	973	947.5	
335	1323	976	947.75	
334	1323	1003	948	
336	1322	976	948.25	
335	1322	1003	948.5	
335	1323	977	948.75	
335	1322	977	949	
336	1322	977	949.25	
335	1323	975	949.5	
335	1322	978	949.75	
335	1322	978	950	
336	1322	975	950.25	
336	1321	978	950.5	
335	1322	979	950.75	
336	1320	978	951	
341	1336	990	951.25	
337	1335	989	951.5	
345	1335	990	951.75	
357	1335	989	952	
350	1335	990	952.25	
359	1334	989	952.5	
365	1334	990	952.75	
369	1334	990	953	
375	1333	990	953.25	
387	1333	990	953.5	
382	1332	990	953.75	
394	1332	990	954	
403	1332	990	954.25	
395	1331	990	954.5	
410	1331	990	954.75	
412	1331	990	955	
417	1330	990	955.25	
427	1330	989	955.5	
425	1330	990	955.75	
432	1329	990	956	
436	1329	990	956.25	
444	1329	990	956.5	
448	1328	990	956.75	
466	1328	990	957	
471	1328	990	957.25	
478	1327	990	957.5	
489	1327	990	957.75	
489	1327	990	958	
499	1326	990	958.25	
507	1326	990	958.5	
508	1326	990	958.75	
528	1325	990	959	
531	1325	990	959.25	
540	1325	990	959.5	
550	1324	990	959.75	
569	1324	990	960	
556	1323	990	960.25	
584	1323	990	960.5	
607	1319	990	960.75	
616	1318	990	961	
645	1318	990	961.25	
650	1317	990	961.5	
669	1317	990	961.75	
670	1316	990	962	
672	1316	990	962.25	
672	1316	990	962.5	
672	1315	989	962.75	
672	1315	990	963	
674	1315	990	963.25	
672	1314	990	963.5	
670	1316	988	963.75	
671	1315	988	964	
672	1315	988	964.25	
672	1315	988	964.5	
672	1314	988	964.75	
671	1314	991	965	
670	1316	989	965.25	
670	1315	989	965.5	
670	1315	990	965.75	
670	1315	990	966	
668	1314	990	966.25	
641	1314	990	966.5	
642	1313	990	966.75	
609	1313	990	967	
592	1312	990	967.25	
591	1308	990	967.5	
572	1308	990	967.75	
566	1307	990	968	
560	1307	990	968.25	
549	1307	990	968.5	
540	1307	990	968.75	
537	1306	990	969	
529	1306	989	969.25	
520	1305	989	969.5	
517	1305	990	969.75	
511	1305	990	970	
499	1304	990	970.25	
500	1304	990	970.5	
493	1304	990	970.75	
482	1303	990	971	
478	1303	990	971.25	
470	1303	990	971.5	
463	1302	990	971.75	
464	1302	990	972	
453	1302	990	972.25	
450	1301	990	972.5	
449	1301	990	972.75	

417	1260	1186	947.25	
413	1262	1184	947.5	
411	1259	1186	947.75	
417	1261	1184	948	
417	1260	1187	948.25	
416	1259	1187	948.5	
418	1259	1187	948.75	
415	1260	1188	949	
416	1259	1188	949.25	
417	1259	1188	949.5	
416	1272	1199	949.75	
418	1258	1188	950	
417	1260	1186	950.25	
428	1271	1199	950.5	
429	1271	1199	950.75	
432	1271	1200	951	
440	1270	1199	951.25	
449	1270	1199	951.5	
449	1270	1200	951.75	
455	1269	1199	952	
471	1269	1199	952.25	
469	1269	1199	952.5	
474	1268	1199	952.75	
490	1268	1199	953	
481	1268	1199	953.25	
490	1267	1199	953.5	
512	1267	1199	953.75	
505	1267	1199	954	
513	1266	1199	954.25	
526	1266	1199	954.5	
520	1266	1199	954.75	
531	1265	1199	955	
543	1265	1199	955.25	
536	1265	1199	955.5	
548	1264	1199	955.75	
566	1264	1199	956	
560	1264	1199	956.25	
569	1263	1199	956.5	
580	1263	1199	956.75	
570	1263	1199	957	
580	1262	1199	957.25	
588	1262	1199	957.5	
582	1262	1199	957.75	
589	1261	1199	958	
600	1261	1199	958.25	
600	1261	1199	958.5	
604	1260	1199	958.75	
610	1260	1199	959	
612	1260	1199	959.25	
629	1258	1198	959.5	
642	1256	1199	959.75	
642	1255	1199	960	
685	1255	1199	960.25	
681	1255	1199	960.5	
691	1254	1199	960.75	
714	1254	1199	961	
695	1254	1200	961.25	
716	1253	1199	961.5	
720	1253	1199	961.75	
721	1252	1200	962	
722	1252	1199	962.25	
722	1252	1200	962.5	
723	1251	1200	962.75	
723	1251	1200	963	
723	1251	1200	963.25	
724	1250	1200	963.5	
724	1250	1200	963.75	
722	1250	1200	964	
723	1251	1198	964.25	
722	1251	1198	964.5	
718	1250	1202	964.75	
719	1250	1202	965	
716	1252	1199	965.25	
719	1249	1202	965.5	
717	1251	1200	965.75	
715	1251	1200	966	
718	1250	1200	966.25	
718	1250	1200	966.5	
717	1250	1200	966.75	
712	1249	1200	967	
697	1249	1200	967.25	
679	1248	1200	967.5	
681	1248	1200	967.75	
649	1248	1200	968	
640	1247	1200	968.25	
639	1247	1200	968.5	
630	1244	1201	968.75	
617	1244	1201	969	
617	1243	1201	969.25	
618	1243	1201	969.5	
604	1242	1200	969.75	
605	1242	1201	970	
598	1242	1201	970.25	
595	1241	1200	970.5	
586	1241	1200	970.75	
573	1241	1200	971	
577	1240	1200	971.25	
572	1240	1200	971.5	
569	1240	1200	971.75	
560	1239	1200	972	
564	1239	1200	972.25	
559	1239	1200	972.5	
549	1238	1200	972.75	

1145	1074	1325	947.25	
1173	1074	1331	947.5	
1190	1074	1330	947.75	
1168	1074	1330	948	
1163	1073	1326	948.25	
1195	1073	1327	948.5	
1228	1073	1330	948.75	
1194	1073	1329	949	
1195	1072	1326	949.25	
1233	1072	1330	949.5	
1256	1072	1330	949.75	
1225	1072	1329	950	
1218	1071	1325	950.25	
1256	1071	1330	950.5	
1290	1071	1329	950.75	
1270	1071	1329	951	
1252	1070	1327	951.25	
1292	1070	1329	951.5	
1332	1070	1329	951.75	
1289	1070	1329	952	
1293	1069	1329	952.25	
1329	1069	1329	952.5	
1359	1069	1329	952.75	
1316	1069	1329	953	
1330	1068	1326	953.25	
1364	1068	1329	953.5	
1387	1068	1329	953.75	
1335	1068	1329	954	
1362	1067	1328	954.25	
1404	1067	1328	954.5	
1427	1067	1328	954.75	
1362	1066	1326	955	
1418	1066	1328	955.25	
1444	1066	1328	955.5	
1458	1066	1328	955.75	
1409	1065	1328	956	
1451	1065	1328	956.25	
1493	1065	1327	956.5	
1487	1065	1328	956.75	
1460	1064	1327	957	
1509	1064	1327	957.25	
1519	1064	1328	957.5	
1509	1064	1328	957.75	
1510	1063	1327	958	
1545	1063	1327	958.25	
1544	1063	1328	958.5	
1528	1060	1329	958.75	
1549	1060	1329	959	
1562	1062	1327	959.25	
1569	1059	1329	959.5	
1626	1059	1329	959.75	
1601	1059	1329	960	
1626	1058	1329	960.25	
1668	1058	1329	960.5	
1677	1058	1329	960.75	
1641	1057	1329	961	
1676	1057	1329	961.25	
1678	1057	1329	961.5	
1678	1057	1330	961.75	
1677	1056	1330	962	
1679	1056	1329	962.25	
