664	1069	1329	951	
654	1069	1329	951	
651	1068	1326	951	
673	1068	1327	951	
685	1068	1329	952	
685	1068	1329	952	
667	1067	1326	952	
705	1067	1328	952	
723	1067	1329	953	
708	1067	1329	953	
696	1066	1327	953	
739	1066	1328	953	
767	1066	1329	954	
740	1066	1329	954	
738	1065	1327	954	
780	1065	1328	954	
807	1065	1329	955	
778	1065	1330	955	
768	1064	1327	955	
838	1064	1328	955	
850	1064	1329	956	
847	1064	1330	956	
812	1063	1327	956	
881	1063	1328	956	
916	1063	1329	957	
897	1063	1330	957	
856	1062	1327	957	
954	1062	1329	957	
992	1062	1329	958	
961	1062	1330	958	
895	1061	1328	958	
1034	1061	1329	958	
1065	1061	1330	959	
1042	1061	1330	959	
991	1060	1328	959	
1128	1060	1329	959	
1162	1060	1330	960	
1098	1060	1329	960	
1078	1059	1328	960	
1268	1059	1329	960	
1280	1059	1329	961	
1169	1059	1329	961	
1222	1058	1329	961	
1423	1058	1329	961	
1382	1058	1329	962	
1235	1058	1329	962	
1416	1057	1329	962	
1566	1057	1329	962	
1437	1057	1329	963	
1289	1056	1329	963	
1526	1056	1329	963	
1614	1056	1330	963	
1433	1056	1330	964	
1465	1055	1330	964	
1602	1055	1330	964	
1574	1055	1330	964	
1278	1055	1330	965	
1459	1054	1330	965	
1519	1054	1330	965	
1369	1054	1330	965	
1245	1053	1330	966	
1370	1053	1330	966	
1343	1053	1330	966	
1163	1053	1330	966	
1171	1052	1330	967	
1231	1052	1330	967	
1197	1052	1330	967	
1052	1052	1331	967	
1074	1051	1330	968	
1123	1051	1330	968	
1067	1051	1330	968	
956	1051	1332	968	
1002	1050	1330	969	
1013	1050	1330	969	
976	1050	1331	969	
905	1050	1332	969	
925	1049	1330	970	
949	1049	1330	970	
919	1049	1331	970	
851	1049	1332	970	
859	1048	1330	971	
880	1048	1330	971	
839	1048	1331	971	
806	1048	1332	971	
802	1047	1330	972	
828	1047	1330	972	
796	1047	1328	972	
767	1047	1327	972	

582	822	1239	947	
593	823	1237	947	
600	824	1227	947	
607	824	1228	948	
609	822	1237	948	
598	822	1237	948	
622	823	1227	948	
628	823	1228	949	
621	821	1237	949	
626	821	1236	949	
642	822	1227	949	
652	822	1229	950	
633	821	1225	950	
650	820	1236	950	
668	821	1227	950	
678	821	1229	951	
660	821	1229	951	
661	820	1226	951	
696	820	1228	951	
698	820	1229	952	
694	820	1230	952	
679	819	1226	952	
728	819	1228	952	
734	819	1229	953	
716	819	1230	953	
711	818	1227	953	
762	818	1228	953	
779	818	1229	954	
756	818	1230	954	
751	817	1227	954	
799	817	1228	954	
817	817	1230	955	
795	817	1230	955	
783	816	1227	955	
848	816	1228	955	
863	816	1230	956	
864	816	1230	956	
831	815	1227	956	
893	815	1228	956	
925	815	1230	957	
913	815	1230	957	
881	814	1232	957	
972	814	1230	957	
1004	814	1230	958	
971	814	1230	958	
914	813	1228	958	
1051	813	1230	958	
1081	813	1230	959	
1054	813	1230	959	
1004	812	1228	959	
1152	812	1230	959	
1187	812	1230	960	
1145	812	1230	960	
1101	811	1228	960	
1304	811	1230	960	
1313	811	1230	961	
1205	811	1230	961	
1264	810	1230	961	
1445	810	1229	961	
1419	810	1229	962	
1302	810	1229	962	
1457	809	1229	962	
1623	809	1229	962	
1528	809	1229	963	
1346	808	1229	963	
1624	808	1230	963	
1719	808	1230	963	
1529	808	1230	964	
1597	807	1230	964	
1712	807	1230	964	
1647	807	1230	964	
1393	806	1230	965	
1564	806	1230	965	
1570	806	1230	965	
1374	806	1230	965	
1332	805	1230	966	
1408	805	1230	966	
1349	805	1230	966	
1166	805	1230	966	
1206	804	1230	967	
1250	804	1230	967	
1204	804	1230	967	
1049	804	1231	967	
1104	803	1230	968	
1140	803	1230	968	
1075	803	1230	968	
971	803	1228	968	
1030	802	1230	969	
1029	802	1230	969	
986	802	1228	969	
908	802	1232	969	
949	801	1230	970	
964	801	1230	970	
933	801	1228	970	
884	801	1227	970	
883	800	1230	971	
897	800	1229	971	
859	800	1228	971	
835	800	1227	971	
827	799	1230	972	
846	799	1230	972	
818	799	1228	972	
783	799	1227	972	

581	696	1021	947	
590	697	1019	947	
596	696	1020	947	
591	696	1020	948	
609	696	1019	948	
595	696	1019	948	
616	696	1018	948	
607	696	1017	949	
619	695	1019	949	
623	695	1018	949	
632	695	1018	949	
635	694	1019	950	
626	695	1016	950	
648	694	1018	950	
636	695	1009	950	
652	695	1011	951	
640	694	1016	951	
658	693	1018	951	
669	693	1017	951	
673	694	1011	952	
677	692	1018	952	
671	693	1015	952	
698	692	1017	952	
706	693	1011	953	
696	692	1016	953	
690	692	1009	953	
730	692	1010	953	
752	692	1012	954	
729	692	1012	954	
732	691	1009	954	
766	691	1010	954	
792	691	1012	955	
765	691	1012	955	
764	690	1009	955	
817	690	1010	955	
832	690	1012	956	
833	690	1012	956	
814	689	1014	956	
863	689	1010	956	
894	689	1012	957	
883	689	1012	957	
872	688	1014	957	
940	688	1012	957	
971	688	1012	958	
940	688	1012	958	
919	687	1014	958	
1016	687	1012	958	
1047	687	1012	959	
1022	687	1012	959	
994	686	1010	959	
1116	686	1012	959	
1155	686	1012	960	
1119	686	1012	960	
1093	685	1010	960	
1272	685	1012	960	
1290	685	1012	961	
1208	685	1012	961	
1232	684	1012	961	
1440	684	1012	961	
1434	684	1012	962	
1344	684	1012	962	
1467	683	1012	962	
1652	683	1012	962	
1626	683	1012	963	
1437	683	1012	963	
1751	682	1012	963	
1854	682	1012	963	
1657	682	1012	964	
1696	681	1012	964	
1807	681	1012	964	
1671	681	1012	964	
1429	680	1012	965	
1574	680	1012	965	
1555	680	1012	965	
1345	680	1012	965	
1298	679	1012	966	
1381	679	1012	966	
1332	679	1012	966	
1141	679	1013	966	
1176	678	1012	967	
1225	678	1012	967	
1175	678	1012	967	
1057	678	1010	967	
1076	677	1012	968	
1111	677	1012	968	
1050	677	1010	968	
951	677	1010	968	
1000	676	1012	969	
999	676	1012	969	
968	676	1010	969	
920	676	1009	969	
919	675	1012	970	
938	675	1011	970	
914	675	1010	970	
864	675	1009	970	
851	674	1011	971	
879	674	1011	971	
842	674	1010	971	
813	674	1009	971	
803	673	1011	972	
831	673	1011	972	
802	673	1010	972	
760	673	1009	972	

590	817	807	947	
608	817	807	947	
607	816	808	947	
609	816	808	948	
622	816	807	948	
615	816	807	948	
631	816	806	948	
622	816	805	949	
637	815	807	949	
633	815	806	949	
649	815	806	949	
646	816	799	950	
642	814	807	950	
661	814	806	950	
657	815	797	950	
671	815	799	951	
656	814	804	951	
677	813	806	951	
688	814	798	951	
691	814	799	952	
692	812	806	952	
682	813	803	952	
721	813	798	952	
728	813	799	953	
710	812	804	953	
701	812	797	953	
752	812	798	953	
775	812	800	954	
748	812	800	954	
740	811	803	954	
787	811	798	954	
811	811	800	955	
787	811	800	955	
772	810	803	955	
836	810	798	955	
856	810	800	956	
852	810	800	956	
827	809	802	956	
893	809	799	956	
918	809	800	957	
904	809	800	957	
885	808	802	957	
970	808	800	957	
995	808	800	958	
962	808	800	958	
933	807	802	958	
1046	807	800	958	
1074	807	800	959	
1041	807	800	959	
994	806	798	959	
1144	806	800	959	
1177	806	800	960	
1132	806	800	960	
1091	805	801	960	
1297	805	800	960	
1307	805	800	961	
1222	805	800	961	
1260	804	800	961	
1457	804	800	961	
1456	804	800	962	
1341	804	800	962	
1497	803	800	962	
1645	803	800	962	
1576	803	800	963	
1421	802	800	963	
1680	802	800	963	
1707	802	800	963	
1524	802	800	964	
1563	801	800	964	
1666	801	800	964	
1560	801	800	964	
1345	800	799	965	
1517	800	799	965	
1520	800	799	965	
1335	800	800	965	
1301	799	799	966	
1389	799	799	966	
1344	799	800	966	
1150	799	798	966	
1202	798	799	967	
1249	798	800	967	
1196	798	800	967	
1070	798	798	967	
1099	797	800	968	
1136	797	800	968	
1065	797	800	968	
977	797	797	968	
1026	796	800	969	
1021	796	800	969	
981	796	798	969	
953	796	797	969	
943	795	800	970	
957	795	799	970	
926	795	798	970	
883	795	797	970	
875	794	799	971	
898	794	799	971	
852	794	798	971	
831	794	797	971	
825	793	799	972	
848	793	799	972	
813	793	798	972	
779	793	797	972	

585	1046	739	947	
590	1047	737	947	
601	1046	738	947	
594	1046	738	948	
609	1046	737	948	
595	1046	737	948	
614	1046	736	948	
605	1046	735	949	
620	1045	737	949	
620	1045	736	949	
630	1045	736	949	
638	1044	737	950	
621	1044	737	950	
646	1044	736	950	
625	1044	735	950	
647	1044	735	951	
636	1043	736	951	
658	1043	736	951	
668	1043	735	951	
661	1043	735	952	
677	1042	736	952	
653	1043	733	952	
698	1042	735	952	
681	1043	730	953	
685	1042	734	953	
686	1041	735	953	
704	1041	735	953	
727	1042	730	954	
695	1042	730	954	
720	1040	735	954	
736	1041	728	954	
763	1041	730	955	
744	1040	733	955	
741	1040	733	955	
789	1040	729	955	
805	1040	730	956	
796	1040	730	956	
794	1039	732	956	
847	1039	729	956	
868	1039	730	957	
849	1039	730	957	
848	1038	732	957	
926	1038	729	957	
948	1038	730	958	
912	1038	730	958	
891	1037	732	958	
997	1037	729	958	
1029	1037	730	959	
991	1037	730	959	
956	1036	731	959	
1100	1036	730	959	
1132	1036	730	960	
1082	1036	730	960	
1043	1035	731	960	
1258	1035	730	960	
1256	1035	730	961	
1153	1035	730	961	
1211	1034	730	961	
1409	1034	730	961	
1370	1034	730	962	
1223	1034	730	962	
1423	1033	730	962	
1561	1033	730	962	
1457	1033	730	963	
1335	1032	730	963	
1579	1032	730	963	
1605	1032	730	963	
1399	1032	730	964	
1439	1031	730	964	
1559	1031	730	964	
1447	1031	730	964	
1245	1030	729	965	
1446	1030	729	965	
1467	1030	729	965	
1254	1030	729	965	
1239	1029	729	966	
1330	1029	729	966	
1285	1029	729	966	
1101	1029	728	966	
1146	1028	729	967	
1190	1028	729	967	
1151	1028	730	967	
1020	1028	728	967	
1039	1027	730	968	
1089	1027	730	968	
1021	1027	730	968	
921	1027	727	968	
976	1026	730	969	
972	1026	730	969	
934	1026	728	969	
900	1026	727	969	
894	1025	730	970	
910	1025	729	970	
880	1025	728	970	
838	1025	727	970	
824	1024	729	971	
851	1024	729	971	
809	1024	728	971	
785	1024	727	971	
777	1024	726	972	
803	1023	729	972	
769	1023	728	972	
736	1023	727	972	

338	1301	864	947	
327	1299	865	947	
345	1300	864	947	
331	1301	863	948	
334	1299	864	948	
337	1300	863	948	
346	1300	863	948	
336	1299	863	949	
353	1299	863	949	
341	1300	862	949	
342	1298	863	949	
350	1299	862	950	
332	1300	861	950	
350	1298	862	950	
345	1299	861	950	
342	1299	861	951	
349	1298	861	951	
356	1298	861	951	
343	1297	861	951	
356	1297	861	952	
351	1298	860	952	
346	1297	860	952	
360	1297	860	952	
346	1298	859	953	
353	1296	860	953	
355	1297	859	953	
354	1297	859	953	
357	1296	859	954	
357	1296	859	954	
354	1297	858	954	
358	1296	858	954	
363	1296	858	955	
348	1297	857	955	
363	1295	858	955	
360	1296	857	955	
353	1295	857	956	
364	1295	857	956	
353	1295	857	956	
356	1294	857	956	
361	1295	856	957	
364	1295	856	957	
363	1294	856	957	
361	1294	856	957	
360	1295	855	958	
364	1294	855	958	
365	1294	855	958	
356	1295	854	958	
360	1294	854	959	
364	1294	854	959	
364	1294	854	959	
380	1298	850	959	
362	1298	850	960	
393	1297	850	960	
421	1297	850	960	
390	1297	850	960	
444	1296	850	961	
470	1296	850	961	
442	1295	850	961	
508	1295	850	961	
522	1295	850	962	
525	1294	850	962	
568	1294	850	962	
540	1294	850	962	
598	1293	850	963	
602	1293	850	963	
577	1292	850	963	
614	1292	850	963	
586	1292	850	964	
591	1291	850	964	
565	1291	850	964	
517	1290	849	964	
538	1290	849	965	
475	1290	850	965	
497	1289	849	965	
487	1289	849	965	
452	1288	849	966	
447	1288	849	966	
436	1288	850	966	
410	1287	849	966	
412	1287	849	967	
391	1287	850	967	
379	1286	849	967	
374	1286	850	967	
364	1289	846	968	
359	1289	846	968	
363	1290	845	968	
361	1289	845	968	
363	1289	845	969	
359	1289	845	969	
359	1288	845	969	
364	1289	844	969	
363	1289	844	970	
363	1288	844	970	
358	1288	844	970	
362	1289	843	970	
362	1288	843	971	
363	1288	843	971	
358	1287	843	971	
354	1287	843	971	
364	1288	842	972	
357	1288	842	972	
359	1287	842	972	
354	1287	842	972	

